outcome,model,fold,cv_strategy,n_train,n_test,rmse,mae,r2_oos,r2_insample
casthma,Covariates Only,34,State-Blocked (LOSO),59882,246,1.4091249732062983,1.3063178952120327,-2.570472110455828,0.5544627937663605
casthma,Covariates Only,35,State-Blocked (LOSO),58827,1301,0.988707532404552,0.9337818785004554,-0.7358150210251642,0.5626140592311605
casthma,Covariates Only,36,State-Blocked (LOSO),59424,704,0.6171872377336335,0.5233832896147997,-0.3318733762086299,0.5521734652985582
casthma,Covariates Only,37,State-Blocked (LOSO),57971,2157,0.38737287488400146,0.29388345832232454,0.8140375537168093,0.5413766219406605
casthma,Covariates Only,38,State-Blocked (LOSO),59583,545,0.9556934683240761,0.9056929987428206,-1.966296693259475,0.5486567909444445
casthma,Covariates Only,39,State-Blocked (LOSO),58605,1523,0.5228938800066661,0.37460570894584977,0.6013976148397182,0.5466758785837855
obesity,HRSN + Covariates,0,State-Blocked (LOSO),58701,1427,0.5074214127221146,0.3952185605083152,0.6513843493718088,0.807637442387974
obesity,HRSN + Covariates,1,State-Blocked (LOSO),59955,173,0.5081985702115622,0.45206221406111285,-0.1423638582245461,0.8092327974027111
obesity,HRSN + Covariates,2,State-Blocked (LOSO),58398,1730,0.33594121705001556,0.25331387256749405,0.7556866776653481,0.8087493064530928
obesity,HRSN + Covariates,3,State-Blocked (LOSO),59309,819,0.5762859741858001,0.4888699489902032,0.3912534778375696,0.8096322454796205
obesity,HRSN + Covariates,4,State-Blocked (LOSO),51108,9020,0.45782255379523673,0.36428632075179357,0.706141974708738,0.7867579789963857
obesity,HRSN + Covariates,5,State-Blocked (LOSO),59256,872,0.3406736415456748,0.27282288099513724,0.8245701049038042,0.808003199229168
obesity,HRSN + Covariates,6,State-Blocked (LOSO),59872,256,0.4436422580792569,0.36075485353114917,0.6908838960166144,0.8089674581896831
obesity,HRSN + Covariates,7,State-Blocked (LOSO),59925,203,0.7722180915907486,0.7038182195632323,0.32825300060551765,0.8091559866882667
obesity,HRSN + Covariates,8,State-Blocked (LOSO),57349,2779,0.42323000322430915,0.3356960806136386,0.7937790201635059,0.8087916720092693
obesity,HRSN + Covariates,9,State-Blocked (LOSO),59712,416,0.5420532812358694,0.457402248276322,0.24330534727928133,0.8085032761777979
obesity,HRSN + Covariates,10,State-Blocked (LOSO),59676,452,0.6791173160287702,0.6216606208099629,-0.9195552853453095,0.8115865728522377
obesity,HRSN + Covariates,11,State-Blocked (LOSO),56872,3256,0.49228088588721725,0.39848687651082204,0.7265909843955087,0.8119570920936914
obesity,HRSN + Covariates,12,State-Blocked (LOSO),58447,1681,0.448064448717683,0.3525358183486514,0.6237037502360534,0.8085005557861306
obesity,HRSN + Covariates,13,State-Blocked (LOSO),59236,892,0.6345800236466606,0.5589027111198033,-0.22119438986892903,0.8125140601425052
obesity,HRSN + Covariates,14,State-Blocked (LOSO),59313,815,0.3554023399239616,0.27876237214469207,0.7314993398250348,0.8085658868575397
obesity,HRSN + Covariates,15,State-Blocked (LOSO),58766,1362,0.5395580484681045,0.4406891757884302,0.6703992131648064,0.80785829519084
obesity,HRSN + Covariates,16,State-Blocked (LOSO),59728,400,0.41969496611175566,0.31830431524818686,0.6025537005275459,0.8092639022449923
obesity,HRSN + Covariates,17,State-Blocked (LOSO),58673,1455,0.480907271562807,0.3941892850409742,0.7298061741647308,0.8099132499500488
obesity,HRSN + Covariates,18,State-Blocked (LOSO),58541,1587,0.48231450350390426,0.391459186886004,0.6191913988980376,0.8080132767244128
obesity,HRSN + Covariates,19,State-Blocked (LOSO),57247,2881,0.42292945468250037,0.32685616807053275,0.7606759387342562,0.8082627206972544
obesity,HRSN + Covariates,20,State-Blocked (LOSO),58631,1497,0.37027209522209487,0.2992846134503381,0.6879955401897541,0.8099595733371103
obesity,HRSN + Covariates,21,State-Blocked (LOSO),59259,869,0.7038252953039316,0.606844055262338,0.3007428294925877,0.8104726618148719
obesity,HRSN + Covariates,22,State-Blocked (LOSO),58482,1646,0.38294555299130656,0.3025336182583144,0.7345807334278651,0.8084765166260228
obesity,HRSN + Covariates,23,State-Blocked (LOSO),59813,315,0.49102285995617034,0.3888221915232465,0.42099215491609376,0.8094541491079171
obesity,HRSN + Covariates,24,State-Blocked (LOSO),59581,547,0.35693054129367613,0.2868095753546741,0.6192719891729641,0.8086820526588164
obesity,HRSN + Covariates,25,State-Blocked (LOSO),59360,768,0.34016932433763153,0.28485394477527914,0.7086594441572682,0.8088959028378374
obesity,HRSN + Covariates,26,State-Blocked (LOSO),59781,347,0.37521396543341423,0.3037323015811714,0.2684567651477917,0.8091959160166745
obesity,HRSN + Covariates,27,State-Blocked (LOSO),57968,2160,0.47090103605511446,0.3950362251493301,0.6278367440157621,0.8094160793103133
obesity,HRSN + Covariates,28,State-Blocked (LOSO),59531,597,0.43726491360072267,0.3383469363674929,0.6562691282053252,0.8094336848340298
obesity,HRSN + Covariates,29,State-Blocked (LOSO),54903,5225,0.6295423354130517,0.504565452332316,0.5403767290649686,0.8165795913764431
obesity,HRSN + Covariates,30,State-Blocked (LOSO),57490,2638,0.3909361729692432,0.3176268662607247,0.7836998008645427,0.8088997451049873
obesity,HRSN + Covariates,31,State-Blocked (LOSO),59900,228,0.4211245444813175,0.3179550202171953,0.287961411253832,0.8089949477227157
obesity,HRSN + Covariates,32,State-Blocked (LOSO),56979,3149,0.39044831178743056,0.31395080723846597,0.783546669753448,0.8060354504126939
obesity,HRSN + Covariates,33,State-Blocked (LOSO),58938,1190,0.4243477804539316,0.33046244399866775,0.6080724924895872,0.8083748439038341
obesity,HRSN + Covariates,34,State-Blocked (LOSO),59882,246,0.39390442587227054,0.3300256912248339,0.5767281666827334,0.8089459479387304
obesity,HRSN + Covariates,35,State-Blocked (LOSO),58827,1301,0.4169134080640268,0.33881060230121157,0.7426264120780917,0.8088802227872813
obesity,HRSN + Covariates,36,State-Blocked (LOSO),59424,704,0.6165766047073058,0.5154635970351698,-0.6471176222856783,0.812003609753172
obesity,HRSN + Covariates,37,State-Blocked (LOSO),57971,2157,0.371968390259781,0.30370232699885,0.8470717143092107,0.8071343574573118
obesity,HRSN + Covariates,38,State-Blocked (LOSO),59583,545,0.4188702068571245,0.3207564517016704,0.47453820023996296,0.8079393300680514
obesity,HRSN + Covariates,39,State-Blocked (LOSO),58605,1523,0.5879691889946451,0.5052540151778063,0.315309516420592,0.8121339337814972
obesity,SVI + Covariates,0,State-Blocked (LOSO),58701,1427,0.5455803371242498,0.42732934276187823,0.5969798876735859,0.7199773904604583
obesity,SVI + Covariates,1,State-Blocked (LOSO),59955,173,0.7355002497142098,0.6427199006704435,-1.392782511770985,0.7244047588994684
obesity,SVI + Covariates,2,State-Blocked (LOSO),58398,1730,0.4719446322662599,0.3569617007825215,0.5178272429140509,0.7250536565143081
obesity,SVI + Covariates,3,State-Blocked (LOSO),59309,819,0.5259149638617411,0.42262725069943796,0.493019273329506,0.7220890745482076
obesity,SVI + Covariates,4,State-Blocked (LOSO),51108,9020,0.5693739580477052,0.47478790074391186,0.5454952903898371,0.6999498539980221
obesity,SVI + Covariates,5,State-Blocked (LOSO),59256,872,0.451142845347483,0.3562470525498035,0.6923515816793604,0.7226663587664863
obesity,SVI + Covariates,6,State-Blocked (LOSO),59872,256,0.4635545567249154,0.33659392405674704,0.6625126290267223,0.7232451396537563
obesity,SVI + Covariates,7,State-Blocked (LOSO),59925,203,0.8463445657607157,0.6860024333947925,0.19309907929054704,0.7233603180226729
obesity,SVI + Covariates,8,State-Blocked (LOSO),57349,2779,0.4893029534081136,0.38236575927333727,0.7243641992629617,0.7223617630797445
obesity,SVI + Covariates,9,State-Blocked (LOSO),59712,416,0.4837015686409519,0.3772383892014356,0.3974519279538734,0.7217877242677209
obesity,SVI + Covariates,10,State-Blocked (LOSO),59676,452,0.4966201186745991,0.40200054136784175,-0.0265016106992626,0.7243207128960296
obesity,SVI + Covariates,11,State-Blocked (LOSO),56872,3256,0.4921462210040987,0.3851796299322241,0.7267405476154839,0.7222916717863648
obesity,SVI + Covariates,12,State-Blocked (LOSO),58447,1681,0.55229419852617,0.45036776369212106,0.4282714503831736,0.723433906734953
obesity,SVI + Covariates,13,State-Blocked (LOSO),59236,892,0.5399696960857806,0.4289243004347399,0.11579944759084482,0.7245300973245672
obesity,SVI + Covariates,14,State-Blocked (LOSO),59313,815,0.5916127278692749,0.4905889923681685,0.255988223520484,0.725224185989602
obesity,SVI + Covariates,15,State-Blocked (LOSO),58766,1362,0.5388547729579949,0.4298840937242646,0.6712578755261458,0.71908802488835
obesity,SVI + Covariates,16,State-Blocked (LOSO),59728,400,0.46483979081743754,0.3824875097846757,0.5124518291841114,0.7237151086256557
obesity,SVI + Covariates,17,State-Blocked (LOSO),58673,1455,0.5371085859033575,0.4352936500349033,0.6629635104768551,0.7239559479153862
obesity,SVI + Covariates,18,State-Blocked (LOSO),58541,1587,0.5859838226410159,0.4716279847097685,0.4378951159942537,0.7226819447719675
obesity,SVI + Covariates,19,State-Blocked (LOSO),57247,2881,0.43722640323608963,0.34344723969583363,0.7442219572190358,0.7195688864208916
obesity,SVI + Covariates,20,State-Blocked (LOSO),58631,1497,0.43514828196061833,0.33915662615096753,0.5690832446568438,0.7247978165910243
obesity,SVI + Covariates,21,State-Blocked (LOSO),59259,869,0.4415534977570953,0.3617846871481069,0.7247838945968699,0.7194072078793998
obesity,SVI + Covariates,22,State-Blocked (LOSO),58482,1646,0.41872132718432614,0.3349029530849426,0.68267188839417,0.7221083157679655
obesity,SVI + Covariates,23,State-Blocked (LOSO),59813,315,0.5980301737702627,0.45793780298528414,0.1411304236581743,0.7242947029786131
obesity,SVI + Covariates,24,State-Blocked (LOSO),59581,547,0.6019459737559573,0.5136042126669822,-0.08283537802845276,0.7247567449185209
obesity,SVI + Covariates,25,State-Blocked (LOSO),59360,768,0.41307225973293804,0.3352540654536307,0.5704015451450253,0.7235213999207468
obesity,SVI + Covariates,26,State-Blocked (LOSO),59781,347,0.41597832777955995,0.32488465226097485,0.1008680732429319,0.7236950535661076
obesity,SVI + Covariates,27,State-Blocked (LOSO),57968,2160,0.50390326075161,0.4011717728746508,0.5738440680431993,0.722280716922238
obesity,SVI + Covariates,28,State-Blocked (LOSO),59531,597,0.608424384006115,0.5037264149609841,0.33450851913786017,0.7251463230912467
obesity,SVI + Covariates,29,State-Blocked (LOSO),54903,5225,0.7676823298673,0.6094029210101063,0.3165366733026659,0.7426218372233784
obesity,SVI + Covariates,30,State-Blocked (LOSO),57490,2638,0.4780385558911921,0.36558420628612814,0.6765768843810206,0.7238550169686135
obesity,SVI + Covariates,31,State-Blocked (LOSO),59900,228,0.5875684301744803,0.41001242363410983,-0.38611520913106423,0.7239209370644364
obesity,SVI + Covariates,32,State-Blocked (LOSO),56979,3149,0.45159522747667513,0.3548231316261205,0.710441805169927,0.7186291098795651
obesity,SVI + Covariates,33,State-Blocked (LOSO),58938,1190,0.7582945359827608,0.6507443671741169,-0.25151981171197013,0.7287090245030463
obesity,SVI + Covariates,34,State-Blocked (LOSO),59882,246,0.426467971279789,0.34004634786910454,0.5038528641253046,0.7233411402761992
obesity,SVI + Covariates,35,State-Blocked (LOSO),58827,1301,0.42276275491600085,0.3312483875984421,0.7353537827786054,0.7220051588287326
obesity,SVI + Covariates,36,State-Blocked (LOSO),59424,704,0.4962596687061817,0.3823726747138426,-0.0670100068769055,0.7246598317983985
obesity,SVI + Covariates,37,State-Blocked (LOSO),57971,2157,0.506090580304873,0.41236940241532777,0.7169049617416812,0.722884638909129
obesity,SVI + Covariates,38,State-Blocked (LOSO),59583,545,0.5643921498499844,0.44587700253260787,0.04600931196326752,0.7226773734422088
obesity,SVI + Covariates,39,State-Blocked (LOSO),58605,1523,0.6305452992078034,0.525091541997557,0.2125595157720418,0.7269052021722846
obesity,HRSN + SVI + Covariates,0,State-Blocked (LOSO),58701,1427,0.4903113532674674,0.3817360585691308,0.6744983464258638,0.8132189793347879
obesity,HRSN + SVI + Covariates,1,State-Blocked (LOSO),59955,173,0.6238902869162603,0.5656347152769065,-0.7216863074185278,0.8153330651084483
obesity,HRSN + SVI + Covariates,2,State-Blocked (LOSO),58398,1730,0.34733065417657194,0.26479607060373467,0.7388399183710272,0.8147695133160509
obesity,HRSN + SVI + Covariates,3,State-Blocked (LOSO),59309,819,0.5211615665218967,0.43430414067160855,0.5021423838826016,0.8146938304073855
obesity,HRSN + SVI + Covariates,4,State-Blocked (LOSO),51108,9020,0.4336598010227472,0.3437593041553845,0.7363416553628181,0.7910534586567785
obesity,HRSN + SVI + Covariates,5,State-Blocked (LOSO),59256,872,0.3634837178771032,0.2936238641633193,0.8002915407230428,0.8140412934899673
obesity,HRSN + SVI + Covariates,6,State-Blocked (LOSO),59872,256,0.44645641957498383,0.3397191743366513,0.686949817809237,0.8147365043283031
obesity,HRSN + SVI + Covariates,7,State-Blocked (LOSO),59925,203,0.7650856884022209,0.6931661027491874,0.34060454806703433,0.8148999562625043
obesity,HRSN + SVI + Covariates,8,State-Blocked (LOSO),57349,2779,0.4199255417558314,0.333195284165546,0.7969866802727135,0.8146831027310426
obesity,HRSN + SVI + Covariates,9,State-Blocked (LOSO),59712,416,0.42140970875475203,0.33241097574894646,0.5426530537923093,0.8136140172006482
obesity,HRSN + SVI + Covariates,10,State-Blocked (LOSO),59676,452,0.654055400560151,0.5935533426500684,-0.7804922532214491,0.8170982225354115
obesity,HRSN + SVI + Covariates,11,State-Blocked (LOSO),56872,3256,0.4710372516748523,0.37600050188656936,0.749678937758667,0.816892274640212
obesity,HRSN + SVI + Covariates,12,State-Blocked (LOSO),58447,1681,0.421401885450382,0.3301955079960498,0.6671551315011375,0.8138075837899769
obesity,HRSN + SVI + Covariates,13,State-Blocked (LOSO),59236,892,0.5873302809124,0.5057568727164808,-0.04610864710913409,0.817445216033285
obesity,HRSN + SVI + Covariates,14,State-Blocked (LOSO),59313,815,0.3526445507305542,0.27365162095360146,0.7356501022597137,0.8143306910661074
obesity,HRSN + SVI + Covariates,15,State-Blocked (LOSO),58766,1362,0.50857514215231,0.41058731338950766,0.7071655631472602,0.8131278621227253
obesity,HRSN + SVI + Covariates,16,State-Blocked (LOSO),59728,400,0.4109088099517295,0.3234998196331888,0.6190202937163984,0.8149787165978742
obesity,HRSN + SVI + Covariates,17,State-Blocked (LOSO),58673,1455,0.49599674281353623,0.40433643638947636,0.7125843698876762,0.8160921286243583
obesity,HRSN + SVI + Covariates,18,State-Blocked (LOSO),58541,1587,0.4795637010200767,0.3892059342517562,0.6235227720235565,0.8138496605185358
obesity,HRSN + SVI + Covariates,19,State-Blocked (LOSO),57247,2881,0.42402091729893865,0.3283220506805635,0.7594390878960124,0.8142938945136607
obesity,HRSN + SVI + Covariates,20,State-Blocked (LOSO),58631,1497,0.3683180366836825,0.29713199980030963,0.6912799693967475,0.8157272051646497
obesity,HRSN + SVI + Covariates,21,State-Blocked (LOSO),59259,869,0.6239735961356,0.5274483628747256,0.4504090011074351,0.8149766530796119
obesity,HRSN + SVI + Covariates,22,State-Blocked (LOSO),58482,1646,0.36212930647296604,0.2883669816049183,0.7626519164365373,0.813984740005211
obesity,HRSN + SVI + Covariates,23,State-Blocked (LOSO),59813,315,0.528064725844022,0.4148491053104441,0.3303384847863866,0.8154037382268164
obesity,HRSN + SVI + Covariates,24,State-Blocked (LOSO),59581,547,0.35321269161409646,0.2832986805122092,0.6271621378685492,0.8144337033427349
obesity,HRSN + SVI + Covariates,25,State-Blocked (LOSO),59360,768,0.3213498031876235,0.2636014710715476,0.740003964239245,0.8145205553100066
obesity,HRSN + SVI + Covariates,26,State-Blocked (LOSO),59781,347,0.3760070739505606,0.29921379329624126,0.2653608976408015,0.8149489927701992
obesity,HRSN + SVI + Covariates,27,State-Blocked (LOSO),57968,2160,0.47110807850993963,0.39408285067712834,0.6275094118274473,0.8153917193531929
obesity,HRSN + SVI + Covariates,28,State-Blocked (LOSO),59531,597,0.39375531668458064,0.3011189554544889,0.7212710107212276,0.8148738841762262
obesity,HRSN + SVI + Covariates,29,State-Blocked (LOSO),54903,5225,0.6439283137218588,0.518673060436821,0.5191305680532806,0.8239655986740391
obesity,HRSN + SVI + Covariates,30,State-Blocked (LOSO),57490,2638,0.3953806194260035,0.3202047742057532,0.7787537288665959,0.8150204894873407
obesity,HRSN + SVI + Covariates,31,State-Blocked (LOSO),59900,228,0.46472190307680306,0.3348360943475239,0.13290095841622462,0.8148902406120481
obesity,HRSN + SVI + Covariates,32,State-Blocked (LOSO),56979,3149,0.3808935664751091,0.30570431623016986,0.7940108015139362,0.8117379543171598
obesity,HRSN + SVI + Covariates,33,State-Blocked (LOSO),58938,1190,0.48000742489960213,0.3811784793984103,0.49851518607749146,0.8151227811874
obesity,HRSN + SVI + Covariates,34,State-Blocked (LOSO),59882,246,0.38913369659105,0.31431859793106054,0.5869188974372683,0.8146842709682809
obesity,HRSN + SVI + Covariates,35,State-Blocked (LOSO),58827,1301,0.4085926058682551,0.333541024778114,0.7527972724340826,0.8145911426339214
obesity,HRSN + SVI + Covariates,36,State-Blocked (LOSO),59424,704,0.615765532209687,0.5133502511195163,-0.6427870877785153,0.8177594387207647
obesity,HRSN + SVI + Covariates,37,State-Blocked (LOSO),57971,2157,0.39673718766484317,0.32677332638140405,0.8260271129751069,0.813669642132921
